0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.000000	0.002000	
0.000000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.000000	0.000000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.002000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.000000	
0.000000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.002000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.002000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.002000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.002000	0.001000	0.002000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.002000	
0.000000	0.000000	0.000000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.000000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.000000	0.000000	
0.000000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.002000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.001000	0.002000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.002000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.000000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.000000	0.000000	0.000000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.000000	
0.000000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.000000	0.001000	
0.000000	0.002000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.000000	0.000000	
0.001000	0.000000	0.000000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.002000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.002000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.002000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.002000	
0.002000	0.000000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.002000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.002000	0.000000	0.002000	
0.002000	0.000000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.000000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.000000	0.001000	0.000000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.000000	
0.000000	0.001000	0.001000	
0.000000	0.001000	0.000000	
0.001000	0.001000	0.002000	
0.001000	0.000000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.002000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.002000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.003000	
0.001000	0.000000	0.001000	
0.001000	0.002000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.000000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.000000	
0.000000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.000000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.000000	
0.000000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.002000	0.000000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.002000	
0.000000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.002000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.002000	
0.002000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.002000	
0.002000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.001000	0.000000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.000000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.002000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.002000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.000000	0.001000	
0.002000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.002000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.000000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.002000	0.000000	0.001000	
0.002000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.002000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.002000	0.001000	0.001000	
0.000000	0.000000	0.000000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.002000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.000000	0.000000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.000000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.000000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.000000	0.002000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.002000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.000000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.000000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.000000	0.001000	0.001000	
0.001000	0.001000	0.002000	
0.002000	0.000000	0.001000	
0.001000	0.000000	0.002000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
0.002000	0.000000	0.001000	
0.001000	0.000000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.002000	
0.001000	0.000000	0.002000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.000000	0.001000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.002000	
0.001000	0.001000	0.001000	
0.001000	0.001000	0.001000	
